033: ಬ್ರಾಹ್ಮಣಪ್ರಶಂಸಾ 	 13_anushAsanaparva/87_dAnadharma-parva/033/
033: ಯದುವಂಶವರ್ಣನಂ; ಕಾರ್ತವೀರ್ಯೋತ್ಪತ್ತಿಶ್ಚ 	 19_harivaMsha/96_harivaMsha-parva/033/
033: ವಿದುರನಿರ್ಯಾಣಃ 	 15_AshramavAsikaparva/90_AshramavAsa-parva/033/
034 ಅಭಿಮನ್ಯುಪ್ರತಿಜ್ಞಾ 	 07_drONaparva/067_abhimanyuvadha-parva/034/
034 ಉತ್ತರಗೋಗ್ರಹೇ ಬೃಹನ್ನಡಾಸಾರಥ್ಯಕಥನಃ 	 04_virATaparva/047_gOharaNa-parva/034/
034 ಏಲಾಪತ್ರವಾಕ್ಯಃ 	 01_Adiparva/005_AstIka-parva/034/
034 ಕರ್ಣಾಪಯಾನಃ 	 08_karNaparva/073_karNavadha-parva/034/
034 ಜಟಾಸುರವಧ ಪರ್ವ 	 03_aranyakaparva/034_jaTAsuravadha-parva/
034 ಪ್ರಾಯಶ್ಚಿತ್ತೀಯೋಪಾಖ್ಯಾನಃ 	 12_shAMtiparva/084_rAjadharma-parva/034/
034 ಬಲದೇವತಿರ್ಥಯಾತ್ರಾಯಾಂ ಪ್ರಭಾಸೋತ್ಪತ್ತಿಕಥನಃ 	 09_shalyaparva/076_sArasvata-parva/034/
034 ಭೀಮವಾಕ್ಯಃ 	 03_aranyakaparva/031_kairAta-parva/034/
034 ವಿದುರನೀತಿವಾಕ್ಯಃ 	 05_udyOgaparva/051_prajAgara-parva/034/
034 ಶಿಶುಪಾಲಕ್ರೋಧಃ 	 02_Sabhaparva/025_arghyAbhiharaNa-parva/034/
034 ಶ್ರೀಕೃಷ್ಣಾರ್ಜುನಸಂವಾದೇ ಭಕ್ತಿಯೋಗಃ 	 06_bhIshmaparva/063_bhagavadgItA-parva/034/
034: ಅನುಗೀತಾಯಾಂ ಬ್ರಾಹ್ಮಣಗೀತಾ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/034/
034: ಪೃಥ್ವೀವಾಸುದೇವಸಂವಾದಃ 	 13_anushAsanaparva/87_dAnadharma-parva/034/
034: ವೃಷ್ಣಿವಂಶವರ್ಣನಮ್ 	 19_harivaMsha/96_harivaMsha-parva/034/
034: ವ್ಯಾಸಾಗಮನಃ 	 15_AshramavAsikaparva/90_AshramavAsa-parva/034/
035 ಅಭಿಮನ್ಯುಪರಾಕ್ರಮಃ 	 07_drONaparva/067_abhimanyuvadha-parva/035/
035 ಉತ್ತರಗೋಗ್ರಹೇ ಉತ್ತರನಿರ್ಯಾಣಃ 	 04_virATaparva/047_gOharaNa-parva/035/
035 ಜರತ್ಕಾರನ್ವೇಷಣಃ 	 01_Adiparva/005_AstIka-parva/035/
035 ಪ್ರಾಯಶ್ಚಿತ್ತೀಯಃ 	 12_shAMtiparva/084_rAjadharma-parva/035/
035 ಬಲದೇವತಿರ್ಥಯಾತ್ರಾಯಾಂ ತ್ರಿತಾಖ್ಯಾನಃ 	 09_shalyaparva/076_sArasvata-parva/035/
035 ಭೀಷ್ಮವಾಕ್ಯಃ 	 02_Sabhaparva/025_arghyAbhiharaNa-parva/035/
035 ಯಕ್ಷಯುದ್ಧ ಪರ್ವ 	 03_aranyakaparva/035_yakShayuddha-parva/
035 ಯುಧಿಷ್ಠಿರವಾಕ್ಯಃ 	 03_aranyakaparva/031_kairAta-parva/035/
035 ವಿದುರನೀತಿವಾಕ್ಯಃ 	 05_udyOgaparva/051_prajAgara-parva/035/
035 ಶ್ರೀಕೃಷ್ಣಾರ್ಜುನಸಂವಾದೇ ಕ್ಷೇತ್ರಕ್ಷೇತ್ರಜ್ಞವಿಭಾಗಯೋಗಃ 	 06_bhIshmaparva/063_bhagavadgItA-parva/035/
035 ಸಂಕುಲಯುದ್ಧಃ 	 08_karNaparva/073_karNavadha-parva/035/
035: ಅನುಗೀತಾಯಾಂ ಗುರುಶಿಷ್ಯಸಂವಾದಃ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/035/
035: ಕೃಷ್ಣವಂಶವರ್ಣನಮ್ 	 19_harivaMsha/96_harivaMsha-parva/035/
035: ಬ್ರಾಹ್ಮಣಪ್ರಶಂಸಾ 	 13_anushAsanaparva/87_dAnadharma-parva/035/
035: ವ್ಯಾಸವಾಕ್ಯಃ 	 15_AshramavAsikaparva/90_AshramavAsa-parva/035/
036 ಅಜಗರ ಪರ್ವ 	 03_aranyakaparva/036_ajagara-parva/
036 ಅಭಿಮನ್ಯುಪರಾಕ್ರಮಃ 	 07_drONaparva/067_abhimanyuvadha-parva/036/
036 ಉತ್ತರಗೋಗ್ರಹೇ ಉತ್ತರಾಶ್ವಾಸನಃ 	 04_virATaparva/047_gOharaNa-parva/036/
036 ಪರಿಕ್ಷಿದುಪಖ್ಯಾನಃ 	 01_Adiparva/005_AstIka-parva/036/
036 ಪ್ರಾಯಶ್ಚಿತ್ತೀಯಃ 	 12_shAMtiparva/084_rAjadharma-parva/036/
036 ಬಲದೇವತಿರ್ಥಯಾತ್ರಾಯಾಂ ಸಾರಸ್ವತೋಪಾಖ್ಯಾನಃ 	 09_shalyaparva/076_sArasvata-parva/036/
036 ಭೀಮವಾಕ್ಯಃ 	 03_aranyakaparva/031_kairAta-parva/036/
036 ರಾಜಮಂತ್ರಣಃ 	 02_Sabhaparva/025_arghyAbhiharaNa-parva/036/
036 ವಿದುರನೀತಿವಾಕ್ಯಃ 	 05_udyOgaparva/051_prajAgara-parva/036/
036 ಶ್ರೀಕೃಷ್ಣಾರ್ಜುನಸಂವಾದೇ ಗಣತ್ರಯವಿಭಾಗಯೋಗಃ 	 06_bhIshmaparva/063_bhagavadgItA-parva/036/
036 ಸಂಕುಲಯುದ್ಧಃ 	 08_karNaparva/073_karNavadha-parva/036/
036: ಅನುಗೀತಾಯಾಂ ಗುರುಶಿಷ್ಯಸಂವಾದಃ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/036/
036: ಕ್ರೋಷ್ಟುವಂಶವರ್ಣನಮ್ 	 19_harivaMsha/96_harivaMsha-parva/036/
036: ಧೃತರಾಷ್ಟ್ರಾದಿಕೃತಪ್ರಾರ್ಥನಃ 	 15_AshramavAsikaparva/91_putradarshana-parva/036/
036: ಬ್ರಾಹ್ಮಣಪ್ರಶಂಸಾಯಾಂ ಇಂದ್ರಶಂಬರಸಂವಾದಃ 	 13_anushAsanaparva/87_dAnadharma-parva/036/
037 ಅಭಿಮನ್ಯುಪರಾಕ್ರಮಃ 	 07_drONaparva/067_abhimanyuvadha-parva/037/
037 ಉತ್ತರಗೋಗ್ರಹೇ ಅರ್ಜುನಪ್ರಶಂಸಾ 	 04_virATaparva/047_gOharaNa-parva/037/
037 ಕಾಮ್ಯಕವನಗಮನಃ 	 03_aranyakaparva/031_kairAta-parva/037/
037 ಪರಿಕ್ಷಿಚ್ಛಾಪಃ 	 01_Adiparva/005_AstIka-parva/037/
037 ಬಲದೇವತಿರ್ಥಯಾತ್ರಾಯಾಂ ಸಾರಸ್ವತೋಪಾಖ್ಯಾನಃ 	 09_shalyaparva/076_sArasvata-parva/037/
037 ಮಾರ್ಕಂಡೇಯಸಮಸ್ಯಾ ಪರ್ವ 	 03_aranyakaparva/037_mArkaMDEyasamasyA-parva/
037 ಯುಧಿಷ್ಠಿರಾಶ್ವಾಸನಃ 	 02_Sabhaparva/026_shishupAlavadha-parva/037/
037 ವಿದುರನೀತಿವಾಕ್ಯಃ 	 05_udyOgaparva/051_prajAgara-parva/037/
037 ವ್ಯಾಸವಾಕ್ಯಃ 	 12_shAMtiparva/084_rAjadharma-parva/037/
037 ಶ್ರೀಕೃಷ್ಣಾರ್ಜುನಸಂವಾದೇ ಪುರುಷೋತ್ತಮಯೋಗಃ 	 06_bhIshmaparva/063_bhagavadgItA-parva/037/
037 ಸಂಕುಲಯುದ್ಧಃ 	 08_karNaparva/073_karNavadha-parva/037/
037: ಅನುಗೀತಾಯಾಂ ಗುರುಶಿಷ್ಯಸಂವಾದಃ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/037/
037: ಪಾತ್ರಪರೀಕ್ಷಾ 	 13_anushAsanaparva/87_dAnadharma-parva/037/
037: ಬಭ್ರುವಂಶವರ್ಣನಮ್ 	 19_harivaMsha/96_harivaMsha-parva/037/
037: ವ್ಯಾಸಕುಂತೀಸಂವಾದಃ 	 15_AshramavAsikaparva/91_putradarshana-parva/037/
038 ಇಂದ್ರದರ್ಶನಃ 	 03_aranyakaparva/031_kairAta-parva/038/
038 ಉತ್ತರಗೋಗ್ರಹೇ ಆಯುಧವರ್ಣನಃ 	 04_virATaparva/047_gOharaNa-parva/038/
038 ಕಶ್ಯಪಾಗಮನಃ 	 01_Adiparva/005_AstIka-parva/038/
038 ದುಃಶಾಸನಯುದ್ಧಃ 	 07_drONaparva/067_abhimanyuvadha-parva/038/
038 ದ್ರೌಪದೀ-ಸತ್ಯಭಾಮಾಸಂವಾದ ಪರ್ವ 	 03_aranyakaparva/038_draupadIsatyabhAmAsaMvAda-parva/
038 ಬಲದೇವತಿರ್ಥಯಾತ್ರಾಯಾಂ ಸಾರಸ್ವತೋಪಾಖ್ಯಾನಃ 	 09_shalyaparva/076_sArasvata-parva/038/
038 ಯುಧಿಷ್ಠಿರಪ್ರವೇಶಃ 	 12_shAMtiparva/084_rAjadharma-parva/038/
038 ವಿದುರನೀತಿವಾಕ್ಯಃ 	 05_udyOgaparva/051_prajAgara-parva/038/
038 ಶಿಶುಪಾಲವಾಕ್ಯಃ 	 02_Sabhaparva/026_shishupAlavadha-parva/038/
038 ಶ್ರೀಕೃಷ್ಣಾರ್ಜುನಸಂವಾದೇ ದೈವಾಸುರಸಂಪದ್ವಿಭಾಗಯೋಗಃ 	 06_bhIshmaparva/063_bhagavadgItA-parva/038/
038 ಸಂಕುಲಯುದ್ಧಃ 	 08_karNaparva/073_karNavadha-parva/038/
038: ಅನುಗೀತಾಯಾಂ ಗುರುಶಿಷ್ಯಸಂವಾದಃ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/038/
038: ಪಂಚಚೂಡಾನಾರದಸಂವಾದಃ 	 13_anushAsanaparva/87_dAnadharma-parva/038/
038: ಭಜಮಾನ ವಂಶವರ್ಣನಮ್ ಸ್ಯಮಂತಕಮಣಿ ಕಥಂ ಚ 	 19_harivaMsha/96_harivaMsha-parva/038/
038: ವ್ಯಾಸಕುಂತೀಸಂವಾದಃ 	 15_AshramavAsikaparva/91_putradarshana-parva/038/
039 ಉತ್ತರಗೋಗ್ರಹೇ ಅರ್ಜುನಪರಿಚಯಃ 	 04_virATaparva/047_gOharaNa-parva/039/
039 ಕರ್ಣದುಃಶಾಸನಪರಾಭವಃ 	 07_drONaparva/067_abhimanyuvadha-parva/039/
039 ಘೋಷಯಾತ್ರಾ ಪರ್ವ 	 03_aranyakaparva/039_ghOshayAtrA-parva/
039 ಚಾರ್ವಾಕವಧಃ 	 12_shAMtiparva/084_rAjadharma-parva/039/
039 ತಕ್ಷಕದಂಶಃ 	 01_Adiparva/005_AstIka-parva/039/
039 ಪಾರ್ಥಾಪಯಾನಃ 	 08_karNaparva/073_karNavadha-parva/039/
039 ಬಲದೇವತಿರ್ಥಯಾತ್ರಾಯಾಂ ಸಾರಸ್ವತೋಪಾಖ್ಯಾನಃ 	 09_shalyaparva/076_sArasvata-parva/039/
039 ಭೀಮಕ್ರೋಧಃ 	 02_Sabhaparva/026_shishupAlavadha-parva/039/
039 ಮುನಿಶಂಕರಸಂವಾದಃ 	 03_aranyakaparva/031_kairAta-parva/039/
039 ವಿದುರನೀತಿವಾಕ್ಯಃ 	 05_udyOgaparva/051_prajAgara-parva/039/
039 ಶ್ರೀಕೃಷ್ಣಾರ್ಜುನಸಂವಾದೇ ಶ್ರದ್ಧಾತ್ರಯವಿಭಾಗಯೋಗಃ 	 06_bhIshmaparva/063_bhagavadgItA-parva/039/
039: ಅಕ್ರೂರಚರಿತಮ್ 	 19_harivaMsha/96_harivaMsha-parva/039/
039: ಅನುಗೀತಾಯಾಂ ಗುರುಶಿಷ್ಯಸಂವಾದಃ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/039/
039: ಗಂಗಾತೀರಗಮನಃ 	 15_AshramavAsikaparva/91_putradarshana-parva/039/
039: ಸ್ತ್ರೀಸ್ವಭಾವಕಥನಃ 	 13_anushAsanaparva/87_dAnadharma-parva/039/
040 ಅಭಿಮನ್ಯುಪರಾಕ್ರಮಃ 	 07_drONaparva/067_abhimanyuvadha-parva/040/
040 ಉತ್ತರಗೋಗ್ರಹೇ ಉತ್ತರಾರ್ಜುನವಾಕ್ಯಃ 	 04_virATaparva/047_gOharaNa-parva/040/
040 ಜನಮೇಜಯರಾಜ್ಯಾಭಿಷೇಕಃ 	 01_Adiparva/005_AstIka-parva/040/
040 ಬಲದೇವತಿರ್ಥಯಾತ್ರಾಯಾಂ ಸಾರಸ್ವತೋಪಾಖ್ಯಾನಃ 	 09_shalyaparva/076_sArasvata-parva/040/
040 ಮಹಾದೇವಸ್ತವಃ 	 03_aranyakaparva/031_kairAta-parva/040/
040 ಮೃಗಸ್ವಪ್ನಭಯ ಪರ್ವ 	 03_aranyakaparva/040_mRugasvapnabhaya-parva/
040 ಯುಧಿಷ್ಠಿರಾಭಿಷೇಕಃ 	 12_shAMtiparva/084_rAjadharma-parva/040/
040 ವಿದುರನೀತಿವಾಕ್ಯಃ 	 05_udyOgaparva/051_prajAgara-parva/040/
040 ಶಿಶುಪಾಲವೃತ್ತಾಂತಕಥನಃ 	 02_Sabhaparva/026_shishupAlavadha-parva/040/
040 ಶ್ರೀಕೃಷ್ಣಾರ್ಜುನಸಂವಾದೇ ಮೋಕ್ಷಸಂನ್ಯಾಸಯೋಗಃ 	 06_bhIshmaparva/063_bhagavadgItA-parva/040/
040 ಸಂಕುಲಯುದ್ಧಃ 	 08_karNaparva/073_karNavadha-parva/040/
040: ಅನುಗೀತಾಯಾಂ ಗುರುಶಿಷ್ಯಸಂವಾದಃ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/040/
040: ಭೀಷ್ಮಾದಿದರ್ಶನಃ 	 15_AshramavAsikaparva/91_putradarshana-parva/040/
040: ವರಾಹೋತ್ಪತ್ತಿವರ್ಣನಮ್ 	 19_harivaMsha/96_harivaMsha-parva/040/
040: ವಿಪುಲೋಪಾಖ್ಯಾನಃ 	 13_anushAsanaparva/87_dAnadharma-parva/040/
041 ಉತ್ತರಗೋಗ್ರಹೇ ಔತ್ಪಾತಿಕಃ 	 04_virATaparva/047_gOharaNa-parva/041/
041 ಜಯದ್ರಥಯುದ್ಧಃ 	 07_drONaparva/067_abhimanyuvadha-parva/041/
041 ಜರತ್ಕಾರುಪಿತೃದರ್ಶನಃ 	 01_Adiparva/005_AstIka-parva/041/
041 ಬಲದೇವತಿರ್ಥಯಾತ್ರಾಯಾಂ ಸಾರಸ್ವತೋಪಾಖ್ಯಾನಃ 	 09_shalyaparva/076_sArasvata-parva/041/
041 ಭೀಮಾದಿಕರ್ಮನಿಯೋಗಃ 	 12_shAMtiparva/084_rAjadharma-parva/041/
041 ಭೀಷ್ಮವಾಕ್ಯಃ 	 02_Sabhaparva/026_shishupAlavadha-parva/041/
041 ಭೀಷ್ಮಾದಿಸಮ್ಮಾನನಃ 	 06_bhIshmaparva/064_bhIshmavadha-parva/041/
041 ವಿದುರಕೃತಸನತ್ಸುಜಾತಪ್ರಾರ್ಥನಃ 	 05_udyOgaparva/051_prajAgara-parva/041/
041 ವ್ರೀಹಿದ್ರೌಣಿಕಮಾಖ್ಯಾನ ಪರ್ವ 	 03_aranyakaparva/041_vrIhidrauNikamAkhyAna-parva/
041 ಶಿವಪ್ರಸ್ತಾನಃ 	 03_aranyakaparva/031_kairAta-parva/041/
041 ಸಂಕುಲಯುದ್ಧಃ 	 08_karNaparva/073_karNavadha-parva/041/
041: ಅನುಗೀತಾಯಾಂ ಗುರುಶಿಷ್ಯಸಂವಾದಃ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/041/
041: ವಿಪುಲೋಪಾಖ್ಯಾನಃ 	 13_anushAsanaparva/87_dAnadharma-parva/041/
041: ವಿಷ್ಣ್ವವತಾರವರ್ಣನಮ್ 	 19_harivaMsha/96_harivaMsha-parva/041/
041: ಸ್ತ್ರೀಣಾಂ ಸ್ವಸ್ವಪತಿಲೋಕಗಮನಃ 	 15_AshramavAsikaparva/91_putradarshana-parva/041/
042 	 05_udyOgaparva/052_sanatsujAta-parva/042/
042 ಉತ್ತರಗೋಗ್ರಹೇ ದುರ್ಯೋಧನವಾಕ್ಯಃ 	 04_virATaparva/047_gOharaNa-parva/042/
042 ಜಯದ್ರಥಯುದ್ಧಃ 	 07_drONaparva/067_abhimanyuvadha-parva/042/
042 ದೇವಪ್ರಸ್ತಾನಃ 	 03_aranyakaparva/031_kairAta-parva/042/
042 ದ್ರೌಣ್ಯಪಯಾನಃ 	 08_karNaparva/073_karNavadha-parva/042/
042 ದ್ರೌಪದೀಹರಣ ಪರ್ವ 	 03_aranyakaparva/042_draupadIharaNa-parva/
042 ಬಲದೇವತಿರ್ಥಯಾತ್ರಾಯಾಂ ಸಾರಸ್ವತೋಪಾಖ್ಯಾನ 	 09_shalyaparva/076_sArasvata-parva/042/
042 ಯುದ್ಧಾರಂಭಃ 	 06_bhIshmaparva/064_bhIshmavadha-parva/042/
042 ವಾಸುಕಿಜರತ್ಕಾಕರುಸಮಾಗಮಃ 	 01_Adiparva/005_AstIka-parva/042/
042 ಶಿಶುಪಾಲವಧಃ 	 02_Sabhaparva/026_shishupAlavadha-parva/042/
042 ಶ್ರಾದ್ಧಕ್ರಿಯಾಃ 	 12_shAMtiparva/084_rAjadharma-parva/042/
042: ಅನುಗೀತಾಯಾಂ ಗುರುಶಿಷ್ಯಸಂವಾದಃ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/042/
042: ಜನಮೇಜಯಂ ಪ್ರತಿ ವೈಶಂಪಾಯನವಾಕ್ಯಃ 	 15_AshramavAsikaparva/91_putradarshana-parva/042/
042: ವಿಪುಲೋಪಾಖ್ಯಾನಃ 	 13_anushAsanaparva/87_dAnadharma-parva/042/
042: ವಿಷ್ಣೋರೀಶ್ವರತ್ವಕಥನಮ್ 	 19_harivaMsha/96_harivaMsha-parva/042/
043 	 03_aranyakaparva/032_iMdralOkAbhigamana-parva/043/
043 ಅಭಿಮನ್ಯುಪರಾಕ್ರಮಃ 	 07_drONaparva/067_abhimanyuvadha-parva/043/
043 ಉತ್ತರಗೋಗ್ರಹೇ ಕರ್ಣವಿಕತ್ಥನಃ 	 04_virATaparva/047_gOharaNa-parva/043/
043 ಕುಂಡಲಾಹರಣ ಪರ್ವ 	 03_aranyakaparva/043_kuMDalAharaNa-parva/
043 ಕೃಷ್ಣಾರ್ಜುನಸಂವಾದಃ 	 08_karNaparva/073_karNavadha-parva/043/
043 ಜರತ್ಕಾರುನಿರ್ಗಮನಃ 	 01_Adiparva/005_AstIka-parva/043/
043 ದುರ್ಯೋಧನಸಂತಾಪಃ 	 02_Sabhaparva/027_dyUta-parva/043/
043 ದ್ವಂದ್ವಯುದ್ಧಃ 	 06_bhIshmaparva/064_bhIshmavadha-parva/043/
043 ಬಲದೇವತಿರ್ಥಯಾತ್ರಾಯಾಂ ಕುಮಾರಾಭಿಷೇಕೋಕ್ರಮಃ 	 09_shalyaparva/076_sArasvata-parva/043/
043 ವಾಸುದೇವಸ್ತುತಿಃ 	 12_shAMtiparva/084_rAjadharma-parva/043/
043 ಸನತ್ಸುಜಾತವಾಕ್ಯಃ 	 05_udyOgaparva/052_sanatsujAta-parva/043/
043: ಅನುಗೀತಾಯಾಂ ಗುರುಶಿಷ್ಯಸಂವಾದಃ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/043/
043: ಜನಮೇಜಯಸ್ಯ ಸ್ವಪಿತೃದರ್ಶನಃ 	 15_AshramavAsikaparva/91_putradarshana-parva/043/
043: ದೈತ್ಯಸೇನವರ್ಣನಮ್ 	 19_harivaMsha/96_harivaMsha-parva/043/
043: ವಿಪುಲೋಪಾಖ್ಯಾನಃ 	 13_anushAsanaparva/87_dAnadharma-parva/043/
044 ಆರಣೇಯ ಪರ್ವ 	 03_aranyakaparva/044_AraNEya-parva/
044 ಆಸ್ತೀಕೋತ್ಪತ್ತಿಃ 	 01_Adiparva/005_AstIka-parva/044/
044 ಇಂದ್ರಸಭಾದರ್ಶನಃ 	 03_aranyakaparva/032_iMdralOkAbhigamana-parva/044/
044 ಉತ್ತರಗೋಗ್ರಹೇ ಕೃಪವಾಕ್ಯಃ 	 04_virATaparva/047_gOharaNa-parva/044/
044 ಗೃಹವಿಭಾಗಃ 	 12_shAMtiparva/084_rAjadharma-parva/044/
044 ದುರ್ಯೋಧನಪರಾಜಯಃ 	 07_drONaparva/067_abhimanyuvadha-parva/044/
044 ದುರ್ಯೋಧನಸಂತಾಪಃ 	 02_Sabhaparva/027_dyUta-parva/044/
044 ಬಲದೇವತಿರ್ಥಯಾತ್ರಾಯಾಂ ಸ್ಕಂದಾಭಿಷೇಕಃ 	 09_shalyaparva/076_sArasvata-parva/044/
044 ಸಂಕುಲಯುದ್ಧಃ 	 06_bhIshmaparva/064_bhIshmavadha-parva/044/
044 ಸಂಕುಲಯುದ್ಧಃ 	 08_karNaparva/073_karNavadha-parva/044/
044 ಸನತ್ಸುಜಾತವಾಕ್ಯಃ 	 05_udyOgaparva/052_sanatsujAta-parva/044/
044: ಅನುಗೀತಾಯಾಂ ಗುರುಶಿಷ್ಯಸಂವಾದಃ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/044/
044: ದೇವಸೇನಾವರ್ಣನಮ್ 	 19_harivaMsha/96_harivaMsha-parva/044/
044: ಯುಧಿಷ್ಠಿರಪ್ರತ್ಯಾಗಮಃ 	 15_AshramavAsikaparva/91_putradarshana-parva/044/
044: ವಿವಾಹಧರ್ಮಕಥನಃ 	 13_anushAsanaparva/87_dAnadharma-parva/044/
045 ಉತ್ತರಗೋಗ್ರಹೇ ದ್ರೌಣಿವಾಕ್ಯಃ 	 04_virATaparva/047_gOharaNa-parva/045/
045 ಕೃಷ್ಣಂಪ್ರತಿಯುಧಿಷ್ಠಿರವಾಕ್ಯಃ 	 12_shAMtiparva/084_rAjadharma-parva/045/
045 ದುರ್ಯೋಧನಸಂತಾಪಃ 	 02_Sabhaparva/027_dyUta-parva/045/
045 ಧರ್ಮರಾಜಶೋಧನಃ 	 08_karNaparva/073_karNavadha-parva/045/
045 ಪರಿಕ್ಷಿತಮೃತ್ಯುಕಥನಃ 	 01_Adiparva/005_AstIka-parva/045/
045 ಪ್ರಥಮದಿವಸಾವಹಾರಃ 	 06_bhIshmaparva/064_bhIshmavadha-parva/045/
045 ಬಲದೇವತಿರ್ಥಯಾತ್ರಾಯಾಂ ತಾರಕವಧಃ 	 09_shalyaparva/076_sArasvata-parva/045/
045 ಲಕ್ಷ್ಮಣವಧಃ 	 07_drONaparva/067_abhimanyuvadha-parva/045/
045 ಲೋಮಶಗಮನಃ 	 03_aranyakaparva/032_iMdralOkAbhigamana-parva/045/
045 ವೈರಾಟ ಪರ್ವ 	 04_virATaparva/045_vairATa-parva/
045 ಸನತ್ಸುಜಾತವಾಕ್ಯಃ 	 05_udyOgaparva/052_sanatsujAta-parva/045/
045: ಅನುಗೀತಾಯಾಂ ಗುರುಶಿಷ್ಯಸಂವಾದಃ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/045/
045: ದಾವಾಗ್ನಿನಾ ಧೃತರಾಷ್ಟ್ರಾದಿದಾಹಃ 	 15_AshramavAsikaparva/92_nAradAgamana-parva/045/
045: ದೇವಾಸುರಸಂಗ್ರಾಮವರ್ಣನಮ್ 	 19_harivaMsha/96_harivaMsha-parva/045/
045: ವಿವಾಹಧರ್ಮೇ ಯಮಗಾಥಾ 	 13_anushAsanaparva/87_dAnadharma-parva/045/
046 ಉತ್ತರಗೋಗ್ರಹೇ ದ್ರೋಣವಾಕ್ಯಃ 	 04_virATaparva/047_gOharaNa-parva/046/
046 ಕ್ರೌಂಚವ್ಯೂಹನಿರ್ಮಾಣಃ 	 06_bhIshmaparva/064_bhIshmavadha-parva/046/
046 ದುರ್ಯೋಧನಸಂತಾಪಃ 	 02_Sabhaparva/027_dyUta-parva/046/
046 ಧೃತರಾಷ್ಟ್ರಖೇದಃ 	 03_aranyakaparva/032_iMdralOkAbhigamana-parva/046/
046 ಪಾರಿಕ್ಷಿನ್ಮಂತ್ರಿಸಂವಾದಃ 	 01_Adiparva/005_AstIka-parva/046/
046 ಬಲದೇವತಿರ್ಥಯಾತ್ರಾ 	 09_shalyaparva/076_sArasvata-parva/046/
046 ಬೃಹದ್ಬಲವಧಃ 	 07_drONaparva/067_abhimanyuvadha-parva/046/
046 ಮಹಾಪುರುಷಸ್ತವಃ 	 12_shAMtiparva/084_rAjadharma-parva/046/
046 ಯುಧಿಷ್ಠಿರವಾಕ್ಯಃ 	 08_karNaparva/073_karNavadha-parva/046/
046 ಸಂಜಯಪ್ರತ್ಯಾಗಮನಃ 	 05_udyOgaparva/053_yAnasaMdhi-parva/046/
046: ಅನುಗೀತಾಯಾಂ ಗುರುಶಿಷ್ಯಸಂವಾದಃ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/046/
046: ದೈತ್ಯಪರಾಜಯಃ 	 19_harivaMsha/96_harivaMsha-parva/046/
046: ಯುಧಿಷ್ಠಿರವಿಲಾಪಃ 	 15_AshramavAsikaparva/92_nAradAgamana-parva/046/
046: ವಿವಾಹಧರ್ಮೇ ಸ್ತ್ರೀಪ್ರಶಂಸಾ 	 13_anushAsanaparva/87_dAnadharma-parva/046/
047 ಅಭಿಮನ್ಯುವಿರಥಕರಣಃ 	 07_drONaparva/067_abhimanyuvadha-parva/047/
047 ಅರ್ಜುನವಾಕ್ಯಃ 	 08_karNaparva/073_karNavadha-parva/047/
047 ಅರ್ಜುನವಾಕ್ಯನಿವೇದನಃ 	 05_udyOgaparva/053_yAnasaMdhi-parva/047/
047 ಉತ್ತರಗೋಗ್ರಹೇ ಭೀಷ್ಮಸೈನ್ಯವ್ಯೂಹಃ 	 04_virATaparva/047_gOharaNa-parva/047/
047 ಕೌರವವ್ಯೂಹರಚನಾ 	 06_bhIshmaparva/064_bhIshmavadha-parva/047/
047 ದುರ್ಯೋಧನಸಂತಾಪಃ 	 02_Sabhaparva/027_dyUta-parva/047/
047 ಪಾರ್ಥಾಹಾರಕಥನಃ 	 03_aranyakaparva/032_iMdralOkAbhigamana-parva/047/
047 ಬಲದೇವತೀರ್ಥಯಾತ್ರಾಯಾಂ ಬದರಪಾಚನತೀರ್ಥಕಥನಃ 	 09_shalyaparva/076_sArasvata-parva/047/
047 ಭೀಷ್ಮಸ್ತವರಾಜಃ 	 12_shAMtiparva/084_rAjadharma-parva/047/
047 ಸರ್ಪಸತ್ರೋಪಕ್ರಮಃ 	 01_Adiparva/005_AstIka-parva/047/
047: ಅನುಗೀತಾಯಾಂ ಗುರುಶಿಷ್ಯಸಂವಾದಃ 	 14_ashvamEdhikaparva/89_ashvamEdhika-parva/047/
047: ಕಾಲನೇಮಿಪರಾಕ್ರಮಃ 	 19_harivaMsha/96_harivaMsha-parva/047/
047: ವಿವಾಹಧರ್ಮೇ ರಿಕ್ಥವಿಭಾಗಃ 	 13_anushAsanaparva/87_dAnadharma-parva/047/
047: ಶ್ರಾದ್ಧದಾನಃ 	 15_AshramavAsikaparva/92_nAradAgamana-parva/047/
048 ಅಭಿಮನ್ಯುವಧಃ 	 07_drONaparva/067_abhimanyuvadha-parva/048/
